Scenario,ChangedParameter,ChangedValue,CSVFile,BatchIndex,Time,Start_Vertiport,End_Vertiport,PassengerFlow,Flights,AirKM,LoadFactor,ModelStatus
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T22,449,782,14.0,4.0,8.307228591621705,0.875,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T22,780,449,1.0,1.0,7.5988976461735085,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T22,645,584,3.0,1.0,6.120633980923698,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T22,645,716,4.0,1.0,6.119583921765259,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T22,645,782,6.0,2.0,6.648538664474961,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T22,584,645,1.0,1.0,6.120633980923698,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T22,716,449,1.0,1.0,6.9808165272573826,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T22,716,645,7.0,2.0,6.119583921765259,0.875,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T22,782,449,2.0,1.0,8.307228591621705,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T22,782,645,3.0,1.0,6.648538664474961,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T23,717,449,2.0,1.0,7.654544453228288,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T23,449,713,1.0,1.0,6.0045260388064,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T23,449,782,16.0,4.0,8.307228591621705,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T23,645,584,1.0,1.0,6.120633980923698,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T23,645,716,4.0,1.0,6.119583921765259,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T23,645,782,7.0,2.0,6.648538664474961,0.875,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T23,716,645,3.0,1.0,6.119583921765259,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T23,782,449,2.0,1.0,8.307228591621705,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T23,782,645,2.0,1.0,6.648538664474961,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T24,717,449,2.0,1.0,7.654544453228288,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T24,449,780,1.0,1.0,7.5988976461735085,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T24,449,782,12.0,3.0,8.307228591621705,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T24,645,716,4.0,1.0,6.119583921765259,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T24,645,782,9.0,3.0,6.648538664474961,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T24,584,645,2.0,1.0,6.120633980923698,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T24,716,645,6.0,2.0,6.119583921765259,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T24,782,645,1.0,1.0,6.648538664474961,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T25,717,449,3.0,1.0,7.654544453228288,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T25,713,449,1.0,1.0,6.0045260388064,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T25,449,717,1.0,1.0,7.654544453228288,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T25,449,782,11.0,3.0,8.307228591621705,0.9166666666666666,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T25,645,584,2.0,1.0,6.120633980923698,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T25,645,716,3.0,1.0,6.119583921765259,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T25,645,782,1.0,1.0,6.648538664474961,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T25,716,645,2.0,1.0,6.119583921765259,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T25,782,449,2.0,1.0,8.307228591621705,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T25,782,645,2.0,1.0,6.648538664474961,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T26,717,449,3.0,1.0,7.654544453228288,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T26,449,780,1.0,1.0,7.5988976461735085,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T26,449,782,20.0,5.0,8.307228591621705,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T26,645,584,4.0,1.0,6.120633980923698,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T26,645,716,2.0,1.0,6.119583921765259,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T26,645,782,2.0,1.0,6.648538664474961,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T26,716,645,4.0,1.0,6.119583921765259,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T26,782,449,3.0,1.0,8.307228591621705,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T26,782,645,6.0,2.0,6.648538664474961,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T27,717,449,4.0,1.0,7.654544453228288,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T27,713,449,1.0,1.0,6.0045260388064,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T27,449,713,1.0,1.0,6.0045260388064,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T27,449,782,13.0,4.0,8.307228591621705,0.8125,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T27,645,584,1.0,1.0,6.120633980923698,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T27,645,716,7.0,2.0,6.119583921765259,0.875,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T27,645,782,11.0,3.0,6.648538664474961,0.9166666666666666,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T27,584,645,2.0,1.0,6.120633980923698,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T27,716,645,4.0,1.0,6.119583921765259,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T27,782,449,2.0,1.0,8.307228591621705,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T27,782,645,4.0,1.0,6.648538664474961,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T28,717,449,2.0,1.0,7.654544453228288,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T28,449,717,7.0,2.0,7.654544453228288,0.875,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T28,449,782,16.0,4.0,8.307228591621705,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T28,645,584,3.0,1.0,6.120633980923698,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T28,645,716,5.0,2.0,6.119583921765259,0.625,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T28,645,782,6.0,2.0,6.648538664474961,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T28,584,645,5.0,2.0,6.120633980923698,0.625,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T28,716,645,4.0,1.0,6.119583921765259,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T28,782,449,6.0,2.0,8.307228591621705,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T28,782,645,3.0,1.0,6.648538664474961,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T29,713,449,1.0,1.0,6.0045260388064,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T29,449,717,4.0,1.0,7.654544453228288,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T29,449,780,1.0,1.0,7.5988976461735085,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T29,449,782,15.0,4.0,8.307228591621705,0.9375,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T29,645,584,1.0,1.0,6.120633980923698,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T29,645,716,4.0,1.0,6.119583921765259,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T29,645,782,8.0,2.0,6.648538664474961,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T29,584,645,1.0,1.0,6.120633980923698,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T29,716,645,3.0,1.0,6.119583921765259,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,3,T29,782,449,5.0,2.0,8.307228591621705,0.625,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T30,717,449,4.0,1.0,7.654544453228288,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T30,449,717,2.0,1.0,7.654544453228288,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T30,449,713,3.0,1.0,6.0045260388064,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T30,449,782,23.0,6.0,8.307228591621705,0.9583333333333334,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T30,645,584,3.0,1.0,6.120633980923698,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T30,645,782,4.0,1.0,6.648538664474961,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T30,584,645,7.0,2.0,6.120633980923698,0.875,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T30,716,645,8.0,2.0,6.119583921765259,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T30,782,449,7.0,2.0,8.307228591621705,0.875,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T30,782,645,4.0,1.0,6.648538664474961,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T31,717,449,3.0,1.0,7.654544453228288,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T31,449,717,1.0,1.0,7.654544453228288,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T31,449,713,1.0,1.0,6.0045260388064,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T31,449,780,1.0,1.0,7.5988976461735085,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T31,449,782,17.0,5.0,8.307228591621705,0.85,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T31,780,449,1.0,1.0,7.5988976461735085,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T31,645,584,1.0,1.0,6.120633980923698,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T31,645,716,12.0,3.0,6.119583921765259,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T31,645,782,4.0,1.0,6.648538664474961,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T31,584,645,3.0,1.0,6.120633980923698,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T31,716,645,2.0,1.0,6.119583921765259,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T31,782,449,6.0,2.0,8.307228591621705,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T31,782,645,2.0,1.0,6.648538664474961,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T32,717,449,4.0,1.0,7.654544453228288,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T32,449,717,1.0,1.0,7.654544453228288,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T32,449,780,1.0,1.0,7.5988976461735085,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T32,449,782,26.0,7.0,8.307228591621705,0.9285714285714286,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T32,780,449,1.0,1.0,7.5988976461735085,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T32,645,584,2.0,1.0,6.120633980923698,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T32,645,716,1.0,1.0,6.119583921765259,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T32,645,782,6.0,2.0,6.648538664474961,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T32,716,645,4.0,1.0,6.119583921765259,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T32,782,449,8.0,2.0,8.307228591621705,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T32,782,645,8.0,2.0,6.648538664474961,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T33,717,449,2.0,1.0,7.654544453228288,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T33,713,449,1.0,1.0,6.0045260388064,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T33,449,713,2.0,1.0,6.0045260388064,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T33,449,780,1.0,1.0,7.5988976461735085,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T33,449,782,14.0,4.0,8.307228591621705,0.875,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T33,645,584,2.0,1.0,6.120633980923698,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T33,645,716,5.0,2.0,6.119583921765259,0.625,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T33,645,782,2.0,1.0,6.648538664474961,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T33,584,645,2.0,1.0,6.120633980923698,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T33,716,645,4.0,1.0,6.119583921765259,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T33,782,449,14.0,4.0,8.307228591621705,0.875,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T33,782,645,7.0,2.0,6.648538664474961,0.875,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T34,717,449,2.0,1.0,7.654544453228288,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T34,449,717,4.0,1.0,7.654544453228288,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T34,449,782,8.0,2.0,8.307228591621705,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T34,645,584,3.0,1.0,6.120633980923698,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T34,645,716,6.0,2.0,6.119583921765259,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T34,645,782,7.0,2.0,6.648538664474961,0.875,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T34,584,645,4.0,1.0,6.120633980923698,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T34,716,645,4.0,1.0,6.119583921765259,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T34,782,449,8.0,2.0,8.307228591621705,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T34,782,645,4.0,1.0,6.648538664474961,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T35,713,449,2.0,1.0,6.0045260388064,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T35,449,717,2.0,1.0,7.654544453228288,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T35,449,782,12.0,3.0,8.307228591621705,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T35,645,584,3.0,1.0,6.120633980923698,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T35,645,716,4.0,1.0,6.119583921765259,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T35,645,782,3.0,1.0,6.648538664474961,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T35,584,645,5.0,2.0,6.120633980923698,0.625,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T35,716,645,8.0,2.0,6.119583921765259,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T35,782,449,6.0,2.0,8.307228591621705,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T35,782,645,2.0,1.0,6.648538664474961,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T36,717,449,3.0,1.0,7.654544453228288,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T36,713,449,1.0,1.0,6.0045260388064,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T36,449,782,15.0,4.0,8.307228591621705,0.9375,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T36,645,584,4.0,1.0,6.120633980923698,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T36,645,716,2.0,1.0,6.119583921765259,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T36,645,782,6.0,2.0,6.648538664474961,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T36,584,645,2.0,1.0,6.120633980923698,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T36,716,645,8.0,2.0,6.119583921765259,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T36,782,449,8.0,2.0,8.307228591621705,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T36,782,645,3.0,1.0,6.648538664474961,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T37,717,449,2.0,1.0,7.654544453228288,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T37,449,717,1.0,1.0,7.654544453228288,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T37,449,713,1.0,1.0,6.0045260388064,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T37,449,782,10.0,3.0,8.307228591621705,0.8333333333333334,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T37,645,584,3.0,1.0,6.120633980923698,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T37,645,716,8.0,2.0,6.119583921765259,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T37,645,782,5.0,2.0,6.648538664474961,0.625,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T37,584,645,4.0,1.0,6.120633980923698,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T37,716,645,6.0,2.0,6.119583921765259,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T37,782,449,12.0,3.0,8.307228591621705,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T37,782,645,3.0,1.0,6.648538664474961,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T38,717,449,3.0,1.0,7.654544453228288,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T38,449,717,3.0,1.0,7.654544453228288,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T38,449,782,16.0,4.0,8.307228591621705,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T38,645,584,2.0,1.0,6.120633980923698,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T38,645,716,4.0,1.0,6.119583921765259,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T38,645,782,3.0,1.0,6.648538664474961,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T38,584,645,4.0,1.0,6.120633980923698,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T38,716,645,4.0,1.0,6.119583921765259,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T38,782,449,14.0,4.0,8.307228591621705,0.875,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T38,782,645,2.0,1.0,6.648538664474961,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T39,717,449,4.0,1.0,7.654544453228288,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T39,713,449,1.0,1.0,6.0045260388064,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T39,449,717,1.0,1.0,7.654544453228288,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T39,449,780,1.0,1.0,7.5988976461735085,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T39,449,782,7.0,2.0,8.307228591621705,0.875,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T39,645,584,2.0,1.0,6.120633980923698,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T39,645,716,2.0,1.0,6.119583921765259,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T39,645,782,4.0,1.0,6.648538664474961,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T39,584,645,2.0,1.0,6.120633980923698,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T39,716,645,2.0,1.0,6.119583921765259,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T39,782,449,11.0,3.0,8.307228591621705,0.9166666666666666,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,4,T39,782,645,5.0,2.0,6.648538664474961,0.625,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,5,T40,717,449,2.0,1.0,7.654544453228288,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,5,T40,449,717,1.0,1.0,7.654544453228288,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,5,T40,449,713,1.0,1.0,6.0045260388064,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,5,T40,449,780,1.0,1.0,7.5988976461735085,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,5,T40,449,782,5.0,2.0,8.307228591621705,0.625,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,5,T40,780,449,1.0,1.0,7.5988976461735085,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,5,T40,645,584,2.0,1.0,6.120633980923698,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,5,T40,645,716,3.0,1.0,6.119583921765259,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,5,T40,645,782,4.0,1.0,6.648538664474961,1.0,OPTIMAL
